id,ticket_id,author_id,body,public,created_at
11107-5,11107,52019,"Perfect, thank you.",True,2025-08-02T05:02:46
11108-1,11108,51377,The running shoes I ordered stopped working after 3 days of normal use.,True,2025-06-08T08:26:10
11108-2,11108,921,"I'm sorry for the trouble, checking your account now.",True,2025-06-08T11:05:10
11108-3,11108,51377,Can I get a replacement or refund?,True,2025-06-08T11:34:10
11108-4,11108,921,"Thanks for the details, give me a moment to check on this.",True,2025-06-08T14:13:10
11108-5,11108,51377,Any news?,True,2025-06-08T16:53:10
11108-6,11108,921,"This has been taken care of, apologies again for the inconvenience.",True,2025-06-08T17:46:10
11108-7,11108,51377,"OK thank you, that answers my question.",True,2025-06-08T18:47:10
11109-1,11109,52863,"Hi, could you send me an invoice for order #578996? I need it for accounting.",True,2025-08-08T10:47:14
11109-2,11109,908,"Thanks for the details, give me a moment to check on this.",True,2025-08-08T11:12:14
11109-3,11109,52863,Can it include teh VAT breakdown?,True,2025-08-08T12:23:14
11109-4,11109,908,"This has been taken care of, apologies again for the inconvenience.",True,2025-08-08T15:47:14
11109-5,11109,52863,"Perfect, thank you.",True,2025-08-08T16:00:14
11110-1,11110,53593,"Hi, I've had several issues with my last few orders and I'm not happy with the service.",True,2025-07-05T19:55:50
11110-2,11110,918,"I'm sorry for the trouble, checking your account now.",True,2025-07-05T22:23:50
11110-3,11110,53593,"Actually, sorry, let me explain the real issue. The password reset link you sent isn't working, can you help me get back in?",True,2025-07-05T23:06:50
11110-4,11110,918,"I'm sorry for the trouble, checking your account now.",True,2025-07-06T03:19:50
11110-5,11110,53593,Any news?,True,2025-07-06T05:28:50
11110-6,11110,918,"This has been taken care of, apologies again for the inconvenience.",True,2025-07-06T06:36:50
11110-7,11110,53593,"OK thank you, that answers my question.",True,2025-07-06T07:59:50
11111-1,11111,50211,"Hi, before I order the yoga mat, does it come in a larger size?",True,2025-08-02T20:02:29
11111-2,11111,924,"I'm sorry for the trouble, checking your account now.",True,2025-08-02T22:07:29
11111-3,11111,50211,"Actually, sorry, let me explain the real issue. Order #491242 was supposed to arrive on Jul 13 and it's still not here. What's going on?",True,2025-08-02T23:45:29
11111-4,11111,924,"Thanks for reaching out, let me look into this for you.",True,2025-08-03T01:15:29
11111-5,11111,50211,Following up on this.,True,2025-08-03T03:38:29
11111-6,11111,924,"Thanks for the details, give me a moment to check on this.",True,2025-08-03T04:59:29
11111-7,11111,50211,"OK, still waiting to hear back.",True,2025-08-03T05:55:29
11112-1,11112,50960,"Hi, my order arrived and the sunglasses is broken, it won't turn on at all. I ordered the sunglasses but received a completely different item.",True,2025-06-30T20:12:51
11112-2,11112,906,"Thanks for reaching out, let me look into this for you.",True,2025-06-30T21:07:51
11112-3,11112,50960,"I've tried everything, it's definitely faulty.",True,2025-07-01T01:59:51
11112-4,11112,906,"Thanks for the details, give me a moment to check on this.",True,2025-07-01T05:51:51
11112-5,11112,50960,Any news?,True,2025-07-01T06:18:51
11112-6,11112,906,"Thanks for reaching out, let me look into this for you.",True,2025-07-01T07:54:51
11112-7,11112,50960,Following up on this.,True,2025-07-01T08:47:51
11112-8,11112,906,"This has been taken care of, apologies again for the inconvenience.",True,2025-07-01T10:08:51
11112-9,11112,50960,Thanks for the help!,True,2025-07-01T10:16:51
11113-1,11113,52869,"Hi, my order arrived adn the bluetooth speaker is broken, it won't turn on at all.",True,2025-07-02T00:12:43
11113-2,11113,925,"I understand the frustration, let's get this sorted out.",True,2025-07-02T01:20:43
11113-3,11113,52869,Can I get a replacement or refund?,True,2025-07-02T05:01:43
11113-4,11113,925,"Thanks for confirming, I've closed this out on our end.",True,2025-07-02T08:32:43
11113-5,11113,52869,Thanks for the help!,True,2025-07-02T09:20:43
11114-1,11114,51263,The graphic t-shirt I ordered stopped working after 2 days of normal use.,True,2025-06-21T13:37:41
11114-2,11114,925,"Thanks for the details, give me a moment to check on this.",True,2025-06-21T14:31:41
11114-3,11114,51263,Can I get a replacement or refund?,True,2025-06-21T16:24:41
11115-1,11115,51808,"The password reset link you sent isn't working, can you help me get back in?",True,2025-07-21T22:46:43
11115-2,11115,917,"I understand the frustration, let's get this sorted out.",True,2025-07-22T02:18:43
11115-3,11115,51808,I've tried clearing my cache and cookies too.,True,2025-07-22T06:22:43
11115-4,11115,917,"I understand the frustration, let's get this sorted out.",True,2025-07-22T09:00:43
11115-5,11115,51808,"OK, still waiting to hear back.",True,2025-07-22T11:49:43
11115-6,11115,917,"I understand the frustration, let's get this sorted out.",True,2025-07-22T14:46:43
11115-7,11115,51808,Following up on this.,True,2025-07-22T17:13:43
11115-8,11115,917,"Thanks for confirming, I've closed this out on our end.",True,2025-07-22T18:44:43
11115-9,11115,51808,Thanks for the help!,True,2025-07-22T18:55:43
11116-1,11116,51766,"Hi, my order arrived adn teh smartwatch is broken, it won't turn on at all.",True,2025-08-01T12:16:42
11116-2,11116,923,"Thanks for reaching out, let me look into this for you.",True,2025-08-01T13:49:42
11116-3,11116,51766,Can I get a replacement or refund?,True,2025-08-01T18:19:42
11116-4,11116,923,"Thanks for confirming, I've closed this out on our end.",True,2025-08-01T21:40:42
11116-5,11116,51766,"Great, appreciate the quick resolution.",True,2025-08-01T23:40:42
11117-1,11117,50853,"I returned my order #607266 4 days ago and haven't seen a refund yet, can you check?",True,2025-06-11T17:21:09
11117-2,11117,910,"Thanks for reaching out, let me look into this for you.",True,2025-06-11T18:55:09
11117-3,11117,50853,It's been longer than the timeline you gave me.,True,2025-06-11T22:13:09
11117-4,11117,910,"I understand the frustration, let's get this sorted out.",True,2025-06-12T01:17:09
11117-5,11117,50853,"OK, still waiting to hear back.",True,2025-06-12T01:32:09
11117-6,11117,910,"I've resolved this on our end, please let us know if you need anything else.",True,2025-06-12T04:10:09
11117-7,11117,50853,"Perfect, thank you.",True,2025-06-12T06:07:09
11118-1,11118,50126,"Hi, I was supposed to get a discount but my order #357834 was charged full price.",True,2025-06-25T10:54:04
11118-2,11118,906,"I understand the frustration, let's get this sorted out.",True,2025-06-25T12:07:04
11118-3,11118,50126,The code was definitely still valid.,True,2025-06-25T16:02:04
11118-4,11118,906,"Thanks for confirming, I've closed this out on our end.",True,2025-06-25T19:50:04
11118-5,11118,50126,"Perfect, thank you.",True,2025-06-25T20:07:04
11119-1,11119,50208,"Hi, the quality of this item really doesn't match the product description on the site.",True,2025-07-24T19:36:05
11119-2,11119,925,"I understand the frustration, let's get this sorted out.",True,2025-07-24T23:34:05
11119-3,11119,50208,It just doesn't feel like a $65 item.,True,2025-07-25T03:27:05
11119-4,11119,925,"I understand the frustration, let's get this sorted out.",True,2025-07-25T04:17:05
11119-5,11119,50208,Any news?,True,2025-07-25T07:28:05
11119-6,11119,925,"Thanks for reaching out, let me look into this for you.",True,2025-07-25T08:55:05
11119-7,11119,50208,Any news?,True,2025-07-25T12:14:05
11120-1,11120,53114,"I just opened my package for order #612788 and the bluetooth speaker is missing, only the rest of the items were inside.",True,2025-06-28T23:58:04
11120-2,11120,917,"I'm sorry for the trouble, checking your account now.",True,2025-06-29T00:24:04
11120-3,11120,53114,"I checked the box twice, it's definitely not there.",True,2025-06-29T01:43:04
11120-4,11120,917,"I'm sorry for the trouble, checking your account now.",True,2025-06-29T06:21:04
11120-5,11120,53114,Any news?,True,2025-06-29T07:02:04
11120-6,11120,917,"Thanks for reaching out, let me look into this for you.",True,2025-06-29T09:36:04
11120-7,11120,53114,Any news?,True,2025-06-29T09:49:04
11121-1,11121,51185,What benefits come with the premium membership tier?,True,2025-07-17T13:17:16
11121-2,11121,922,"I understand the frustration, let's get this sorted out.",True,2025-07-17T14:59:16
11121-3,11121,51185,Do points expire after a certain time?,True,2025-07-17T15:12:16
11121-4,11121,922,"This has been taken care of, apologies again for the inconvenience.",True,2025-07-17T18:03:16
11121-5,11121,51185,Thanks for the help!,True,2025-07-17T19:21:16
11122-1,11122,51802,Where can I download a receipt for my recent purchase?,True,2025-08-23T19:08:50
11122-2,11122,920,"I understand the frustration, let's get this sorted out.",True,2025-08-23T21:16:50
11122-3,11122,51802,I need this fairly soon for my records.,True,2025-08-23T21:49:50
11122-4,11122,920,"All set on our side now, thanks for your patience.",True,2025-08-23T23:03:50
11122-5,11122,51802,"Great, appreciate the quick resolution.",True,2025-08-24T00:56:50
11123-1,11123,50289,"Hi, the color/size I received doesn't match order #644638 at all.",True,2025-06-27T04:05:36
11123-2,11123,915,"Thanks for the details, give me a moment to check on this.",True,2025-06-27T07:05:36
11123-3,11123,50289,"Actually, sorry, let me explain the real issue. Hi, the courier says my package for order #644638 was delivered but it's nowhere to be found.",True,2025-06-27T07:35:36
11123-4,11123,915,"I'm sorry for the trouble, checking your account now.",True,2025-06-27T11:44:36
11123-5,11123,50289,Following up on this.,True,2025-06-27T14:39:36
11123-6,11123,915,"All set on our side now, thanks for your patience.",True,2025-06-27T16:39:36
11123-7,11123,50289,Thanks for the help!,True,2025-06-27T16:48:36
11124-1,11124,50828,"Hi, I can't log into my account, it keeps saying my password is wrong even after resetting it.",True,2025-06-15T18:23:51
11124-2,11124,918,"Thanks for reaching out, let me look into this for you.",True,2025-06-15T18:55:51
11124-3,11124,50828,"Actually, sorry, let me explain the real issue. Hi, the courier says my package for order #369424 was delivered but it's nowhere to be found.",True,2025-06-15T23:25:51
11124-4,11124,918,"All set on our side now, thanks for your patience.",True,2025-06-16T04:07:51
11124-5,11124,50828,"Great, appreciate the quick resolution.",True,2025-06-16T04:59:51
11125-1,11125,51407,I got refunded for order #365238 but the amount is way less than what I paid.,True,2025-07-08T12:10:38
11125-2,11125,902,"I understand the frustration, let's get this sorted out.",True,2025-07-08T13:06:38
11125-3,11125,51407,I paid $148 and only got a fraction of that back.,True,2025-07-08T14:01:38
11125-4,11125,902,"I understand the frustration, let's get this sorted out.",True,2025-07-08T17:34:38
11125-5,11125,51407,Following up on this.,True,2025-07-08T18:47:38
11125-6,11125,902,"Thanks for the details, give me a moment to check on this.",True,2025-07-08T19:49:38
11125-7,11125,51407,Following up on this.,True,2025-07-08T23:00:38
11125-8,11125,902,"All set on our side now, thanks for your patience.",True,2025-07-09T01:27:38
11125-9,11125,51407,"OK thank you, that answers my question.",True,2025-07-09T01:40:38
11126-1,11126,52836,This might not be the right place but I wasn't sure where else to send this.,True,2025-08-08T06:20:37
11126-2,11126,903,"I'm sorry for the trouble, checking your account now.",True,2025-08-08T08:56:37
11126-3,11126,52836,Sorry if this isn't the right department.,True,2025-08-08T12:27:37
11126-4,11126,903,"Thanks for reaching out, let me look into this for you.",True,2025-08-08T17:05:37
11126-5,11126,52836,Following up on this.,True,2025-08-08T19:19:37
11126-6,11126,903,"I'm sorry for the trouble, checking your account now.",True,2025-08-08T21:26:37
11126-7,11126,52836,Any news?,True,2025-08-08T23:27:37
11126-8,11126,903,"I've resolved this on our end, please let us know if you need anything else.",True,2025-08-09T02:01:37
11126-9,11126,52836,Thanks for the help!,True,2025-08-09T02:17:37
11127-1,11127,53506,I used the code SAVE10 but it didn't apply any discount at checkout.,True,2025-08-18T15:09:08
11127-2,11127,923,"Thanks for reaching out, let me look into this for you.",True,2025-08-18T17:40:08
11127-3,11127,53506,Can you apply it retroactively or refund the difference?,True,2025-08-18T20:10:08
11127-4,11127,923,"Thanks for the details, give me a moment to check on this.",True,2025-08-18T22:56:08
11127-5,11127,53506,Following up on this.,True,2025-08-19T00:52:08
11127-6,11127,923,"I've resolved this on our end, please let us know if you need anything else.",True,2025-08-19T01:48:08
11127-7,11127,53506,"Perfect, thank you.",True,2025-08-19T02:43:08
11128-1,11128,52464,The desk lamp I ordered stopped working after 4 days of normal use.,True,2025-07-03T02:43:02
11128-2,11128,906,"Thanks for reaching out, let me look into this for you.",True,2025-07-03T03:48:02
11128-3,11128,52464,Can I get a replacement or refund?,True,2025-07-03T08:11:02
11128-4,11128,906,"Thanks for the details, give me a moment to check on this.",True,2025-07-03T11:01:02
11128-5,11128,52464,Following up on this.,True,2025-07-03T11:27:02
11128-6,11128,906,"I'm sorry for the trouble, checking your account now.",True,2025-07-03T12:47:02
11128-7,11128,52464,"OK, still waiting to hear back.",True,2025-07-03T13:12:02
11128-8,11128,906,"This has been taken care of, apologies again for the inconvenience.",True,2025-07-03T14:34:02
11128-9,11128,52464,"Perfect, thank you.",True,2025-07-03T16:15:02
11129-1,11129,53020,"The password reset link you sent isn't working, can you help me get back in?",True,2025-07-17T22:06:03
11129-2,11129,907,"I understand the frustration, let's get this sorted out.",True,2025-07-17T22:14:03
11129-3,11129,53020,I've tried clearing my cache and cookies too.,True,2025-07-18T02:31:03
11129-4,11129,907,"This has been taken care of, apologies again for the inconvenience.",True,2025-07-18T04:10:03
11129-5,11129,53020,"OK thank you, that answers my question.",True,2025-07-18T04:31:03
11130-1,11130,51053,"Hi, when will I get my money back for the item I sent back?",True,2025-07-10T19:53:08
11130-2,11130,914,"Thanks for reaching out, let me look into this for you.",True,2025-07-10T21:47:08
11130-3,11130,51053,It's been longer than the timeline you gave me.,True,2025-07-11T00:50:08
11130-4,11130,914,"I'm sorry for the trouble, checking your account now.",True,2025-07-11T02:05:08
11130-5,11130,51053,Following up on this.,True,2025-07-11T04:13:08
11131-1,11131,51043,"I returned my order #595504 13 days ago and haven't seen a refund yet, can you check?",True,2025-07-22T19:51:03
11131-2,11131,907,"Thanks for reaching out, let me look into this for you.",True,2025-07-22T23:42:03
11131-3,11131,51043,It's been longer than the timeline you gave me.,True,2025-07-23T00:59:03
11131-4,11131,907,"This has been taken care of, apologies again for the inconvenience.",True,2025-07-23T02:05:03
11131-5,11131,51043,"Perfect, thank you.",True,2025-07-23T03:22:03
11132-1,11132,50345,Order #285886 was supposed to arrive on Jul 07 adn it's still not here. What's going on?,True,2025-07-09T08:36:43
11132-2,11132,925,"I'm sorry for the trouble, checking your account now.",True,2025-07-09T09:45:43
11132-3,11132,50345,Do you have an updated delivery estimate?,True,2025-07-09T13:15:43
11132-4,11132,925,"I understand the frustration, let's get this sorted out.",True,2025-07-09T14:47:43
11132-5,11132,50345,"OK, still waiting to hear back.",True,2025-07-09T17:27:43
11132-6,11132,925,"I've resolved this on our end, please let us know if you need anything else.",True,2025-07-09T18:41:43
11132-7,11132,50345,Thanks for the help!,True,2025-07-09T20:06:43
11133-1,11133,52940,How many days do I have to return something after delivery?,True,2025-06-15T07:25:29
11133-2,11133,916,"Thanks for the details, give me a moment to check on this.",True,2025-06-15T09:48:29
11133-3,11133,52940,Does that apply to sale items too?,True,2025-06-15T11:49:29
11133-4,11133,916,"I've resolved this on our end, please let us know if you need anything else.",True,2025-06-15T12:06:29
11133-5,11133,52940,"OK thank you, that answers my question.",True,2025-06-15T13:36:29
11134-1,11134,51826,"I returned my order #602723 12 days ago and haven't seen a refund yet, can you check?",True,2025-07-04T15:34:35
11134-2,11134,910,"Thanks for the details, give me a moment to check on this.",True,2025-07-04T16:26:35
11134-3,11134,51826,My bank still shows no refund received.,True,2025-07-04T19:49:35
11134-4,11134,910,"Thanks for the details, give me a moment to check on this.",True,2025-07-04T23:30:35
11134-5,11134,51826,Any news?,True,2025-07-04T23:56:35
11134-6,11134,910,"I understand the frustration, let's get this sorted out.",True,2025-07-05T01:21:35
11134-7,11134,51826,"OK, still waiting to hear back.",True,2025-07-05T04:39:35
11134-8,11134,910,"All set on our side now, thanks for your patience.",True,2025-07-05T06:14:35
11134-9,11134,51826,"Great, appreciate the quick resolution.",True,2025-07-05T07:22:35
11135-1,11135,53226,"Hi, my order arrived and the desk lamp is broken, it won't turn on at all. I ordered the desk lamp but received a completely different item.",True,2025-07-16T11:36:25
11135-2,11135,923,"I'm sorry for the trouble, checking your account now.",True,2025-07-16T14:41:25
11135-3,11135,53226,Can I get a replacement or refund?,True,2025-07-16T18:40:25
11136-1,11136,50035,Order #197078 was supposed to arrive on Aug 19 and it's still not here. What's going on?,True,2025-08-28T08:39:56
11136-2,11136,918,"Thanks for reaching out, let me look into this for you.",True,2025-08-28T09:53:56
11136-3,11136,50035,"It's been 7 extra days now, this is getting frustrating.",True,2025-08-28T12:28:56
11136-4,11136,918,"Thanks for confirming, I've closed this out on our end.",True,2025-08-28T16:17:56
11136-5,11136,50035,Thanks for the help!,True,2025-08-28T16:27:56
11137-1,11137,50499,"Hi, teh color/size I received doesn't match order #255823 at all.",True,2025-06-19T05:35:23
11137-2,11137,900,"I understand the frustration, let's get this sorted out.",True,2025-06-19T06:58:23
11137-3,11137,50499,Should I send this one back first?,True,2025-06-19T08:16:23
11137-4,11137,900,"All set on our side now, thanks for your patience.",True,2025-06-19T08:39:23
11137-5,11137,50499,Thanks for the help!,True,2025-06-19T09:09:23
11138-1,11138,52700,"Hi, I was only refunded part of my order, can you check what happened?",True,2025-07-16T09:42:25
11138-2,11138,921,"I'm sorry for the trouble, checking your account now.",True,2025-07-16T11:06:25
11138-3,11138,52700,I paid $144 and only got a fraction of that back.,True,2025-07-16T14:56:25
11138-4,11138,921,"I'm sorry for the trouble, checking your account now.",True,2025-07-16T19:55:25
11138-5,11138,52700,Any news?,True,2025-07-16T22:17:25
11138-6,11138,921,"All set on our side now, thanks for your patience.",True,2025-07-17T00:36:25
11138-7,11138,52700,Thanks for the help!,True,2025-07-17T02:36:25
11139-1,11139,50676,"Hi, when will I get my money back for the item I sent back?",True,2025-06-17T18:44:24
11139-2,11139,918,"I understand the frustration, let's get this sorted out.",True,2025-06-17T20:06:24
11139-3,11139,50676,It's been longer than the timeline yuo gave me.,True,2025-06-18T00:52:24
11139-4,11139,918,"This has been taken care of, apologies again for the inconvenience.",True,2025-06-18T03:20:24
11139-5,11139,50676,"Perfect, thank you.",True,2025-06-18T03:57:24
11140-1,11140,50188,"Hi, my order arrived and the running shoes is broken, it won't turn on at all.",True,2025-08-27T01:19:19
11140-2,11140,911,"I understand the frustration, let's get this sorted out.",True,2025-08-27T03:37:19
11140-3,11140,50188,Can I get a replacement or refund?,True,2025-08-27T05:13:19
11140-4,11140,911,"Thanks for the details, give me a moment to check on this.",True,2025-08-27T07:31:19
11140-5,11140,50188,"OK, still waiting to hear back.",True,2025-08-27T07:45:19
11141-1,11141,52897,"Hi, before I order the leather wallet, does it come in a larger size?",True,2025-06-08T21:21:14
11141-2,11141,910,"I understand the frustration, let's get this sorted out.",True,2025-06-08T21:57:14
11141-3,11141,52897,Do you have a size guide I can check?,True,2025-06-08T23:44:14
11141-4,11141,910,"I'm sorry for the trouble, checking your account now.",True,2025-06-09T00:28:14
11141-5,11141,52897,Any news?,True,2025-06-09T02:44:14
11142-1,11142,53275,"Hi, quick question about your returns policy, can I return an item I already opened?",True,2025-06-20T13:48:06
11142-2,11142,900,"I'm sorry for the trouble, checking your account now.",True,2025-06-20T14:42:06
11142-3,11142,53275,Does that apply to sale items too?,True,2025-06-20T18:14:06
11142-4,11142,900,"This has been taken care of, apologies again for the inconvenience.",True,2025-06-20T18:58:06
11142-5,11142,53275,"Great, appreciate the quick resolution.",True,2025-06-20T19:13:06
11143-1,11143,51982,"Hi, my order arrived and the graphic t-shirt is broken, it won't turn on at all.",True,2025-06-11T05:32:11
11143-2,11143,905,"Thanks for reaching out, let me look into this for you.",True,2025-06-11T05:40:11
11143-3,11143,51982,"I've tried everything, it's definitely faulty.",True,2025-06-11T05:52:11
11143-4,11143,905,"I understand the frustration, let's get this sorted out.",True,2025-06-11T06:42:11
11143-5,11143,51982,"OK, still waiting to hear back.",True,2025-06-11T08:19:11
11143-6,11143,905,"Thanks for the details, give me a moment to check on this.",True,2025-06-11T09:13:11
11143-7,11143,51982,Following up on this.,True,2025-06-11T10:42:11
11143-8,11143,905,"This has been taken care of, apologies again for the inconvenience.",True,2025-06-11T11:53:11
11143-9,11143,51982,"OK thank you, that answers my question.",True,2025-06-11T13:38:11
11144-1,11144,51783,"Hi, I placed order #850289 on Jun 25 and I can't find any tracking info. Can you tell me where it is?",True,2025-07-13T08:14:40
11144-2,11144,919,"Thanks for reaching out, let me look into this for you.",True,2025-07-13T11:07:40
11144-3,11144,51783,Any update on this? It's been a while.,True,2025-07-13T15:56:40
11144-4,11144,919,"Thanks for reaching out, let me look into this for you.",True,2025-07-13T18:30:40
11144-5,11144,51783,"OK, still waiting to hear back.",True,2025-07-13T19:25:40
11144-6,11144,919,"I've resolved this on our end, please let us know if you need anything else.",True,2025-07-13T20:17:40
11144-7,11144,51783,"Perfect, thank you.",True,2025-07-13T20:25:40
11145-1,11145,50568,The bluetooth speaker I received feels much cheaper than it looked in the photos.,True,2025-07-02T21:14:11
11145-2,11145,921,"I'm sorry for the trouble, checking your account now.",True,2025-07-02T23:34:11
11145-3,11145,50568,Is this normal for this product line?,True,2025-07-03T01:09:11
11145-4,11145,921,"Thanks for reaching out, let me look into this for you.",True,2025-07-03T05:31:11
11145-5,11145,50568,Any news?,True,2025-07-03T06:02:11
11145-6,11145,921,"I've resolved this on our end, please let us know if you need anything else.",True,2025-07-03T08:06:11
11145-7,11145,50568,"OK thank you, that answers my question.",True,2025-07-03T09:53:11
11146-1,11146,53018,What's the process to send back an item I ordered? It doesn't fit.,True,2025-06-01T15:25:11
11146-2,11146,904,"Thanks for the details, give me a moment to check on this.",True,2025-06-01T15:40:11
11146-3,11146,53018,Where do I send the package back to?,True,2025-06-01T16:32:11
11147-1,11147,50317,"Hello, just checking on the status of order #459365, it's been a few days and I haven't heard anything.",True,2025-08-10T22:25:04
11147-2,11147,919,"Thanks for reaching out, let me look into this for you.",True,2025-08-11T00:24:04
11147-3,11147,50317,"Still no movement on the tracking page, is that normal?",True,2025-08-11T02:33:04
11147-4,11147,919,"This has been taken care of, apologies again for the inconvenience.",True,2025-08-11T06:54:04
11147-5,11147,50317,"OK thank you, that answers my question.",True,2025-08-11T07:02:04
11148-1,11148,50951,"Hi, I placed order #271358 on Aug 06 and I can't find any tracking info. Can you tell me where it is?",True,2025-08-21T12:54:00
11148-2,11148,910,"I'm sorry for the trouble, checking your account now.",True,2025-08-21T16:51:00
11148-3,11148,50951,Any update on this? It's been a while.,True,2025-08-21T18:07:00
11148-4,11148,910,"I've resolved this on our end, please let us know if you need anything else.",True,2025-08-21T21:21:00
11148-5,11148,50951,"Great, appreciate the quick resolution.",True,2025-08-21T23:11:00
11149-1,11149,50127,"Hi, when will I get my money back for the item I sent back?",True,2025-07-25T07:09:02
11149-2,11149,902,"Thanks for reaching out, let me look into this for you.",True,2025-07-25T09:15:02
11149-3,11149,50127,My bank stil shows no refund received.,True,2025-07-25T10:10:02
11150-1,11150,52583,Where can I download a receipt for my recent purchase?,True,2025-08-21T09:29:50
11150-2,11150,921,"Thanks for reaching out, let me look into this for you.",True,2025-08-21T11:52:50
11150-3,11150,52583,"Actually, sorry, let me explain the real issue. I got refunded for order #969750 but the amount is way less than what I paid.",True,2025-08-21T12:33:50
11150-4,11150,921,"Thanks for the details, give me a moment to check on this.",True,2025-08-21T15:03:50
11150-5,11150,52583,Any news?,True,2025-08-21T18:11:50
11150-6,11150,921,"Thanks for confirming, I've closed this out on our end.",True,2025-08-21T20:28:50
11150-7,11150,52583,"OK thank you, that answers my question.",True,2025-08-21T21:32:50
11151-1,11151,51097,How many days do I have to return something after delivry?,True,2025-06-03T15:19:06
11151-2,11151,918,"Thanks for reaching out, let me look into this for you.",True,2025-06-03T17:23:06
11151-3,11151,51097,Does that apply to sale items too?,True,2025-06-03T18:39:06
11151-4,11151,918,"Thanks for the details, give me a moment to check on this.",True,2025-06-03T20:34:06
11151-5,11151,51097,Any news?,True,2025-06-03T23:44:06
11151-6,11151,918,"This has been taken care of, apologies again for the inconvenience.",True,2025-06-04T00:52:06
11151-7,11151,51097,"OK thank you, that answers my question.",True,2025-06-04T01:53:06
11152-1,11152,52528,"Hi, my delivery is running late, I ordered the phone case over a week ago.",True,2025-07-29T15:33:44
11152-2,11152,911,"I'm sorry for the trouble, checking your account now.",True,2025-07-29T16:26:44
11152-3,11152,52528,Do you have an updated delivery estimate?,True,2025-07-29T19:29:44
11152-4,11152,911,"Thanks for the details, give me a moment to check on this.",True,2025-07-29T21:02:44
11152-5,11152,52528,Following up on this.,True,2025-07-29T21:19:44
11152-6,11152,911,"Thanks for confirming, I've closed this out on our end.",True,2025-07-29T22:31:44
11152-7,11152,52528,"OK thank you, that answers my question.",True,2025-07-30T00:01:44
11153-1,11153,51171,The desk lamp I ordered stopped working after 14 days of normal use.,True,2025-07-12T09:46:15
11153-2,11153,908,"I understand the frustration, let's get this sorted out.",True,2025-07-12T12:40:15
11153-3,11153,51171,"I've tried everything, it's definitely faulty.",True,2025-07-12T16:17:15
11153-4,11153,908,"This has been taken care of, apologies again for the inconvenience.",True,2025-07-12T17:46:15
11153-5,11153,51171,"Great, appreciate the quick resolution.",True,2025-07-12T19:37:15
11154-1,11154,53490,"Hi, my order arrived but it's short one item, the box wasn't damaged so I'm not sure what happened.",True,2025-06-18T16:44:15
11154-2,11154,903,"I'm sorry for the trouble, checking your account now.",True,2025-06-18T18:16:15
11154-3,11154,53490,"I checked the box twice, it's definitely not there.",True,2025-06-18T21:58:15
11154-4,11154,903,"I'm sorry for the trouble, checking your account now.",True,2025-06-19T02:38:15
11154-5,11154,53490,"OK, still waiting to hear back.",True,2025-06-19T03:43:15
11154-6,11154,903,"All set on our side now, thanks for your patience.",True,2025-06-19T05:26:15
11154-7,11154,53490,"Perfect, thank you.",True,2025-06-19T06:06:15
11155-1,11155,51109,"Hello, just checking on the status of order #456027, it's been a few days and I haven't heard anything.",True,2025-06-08T15:36:04
11155-2,11155,909,"Thanks for the details, give me a moment to check on this.",True,2025-06-08T17:57:04
11155-3,11155,51109,"Actually, sorry, let me explain the real issue. The password reset link you sent isn't working, can yuo help me get back in?",True,2025-06-08T19:38:04
11156-1,11156,51030,The denim jacket I ordered stopped working after 6 days of normal use.,True,2025-06-17T04:55:37
11156-2,11156,921,"Thanks for the details, give me a moment to check on this.",True,2025-06-17T07:06:37
11156-3,11156,51030,Can I get a replacement or refund?,True,2025-06-17T08:16:37
11156-4,11156,921,"Thanks for reaching out, let me look into this for you.",True,2025-06-17T10:28:37
11156-5,11156,51030,Any news?,True,2025-06-17T12:36:37
11156-6,11156,921,"Thanks for the details, give me a moment to check on this.",True,2025-06-17T13:16:37
11156-7,11156,51030,Following up on this.,True,2025-06-17T15:00:37
11156-8,11156,921,"This has been taken care of, apologies again for the inconvenience.",True,2025-06-17T15:29:37
11156-9,11156,51030,"Perfect, thank you.",True,2025-06-17T17:23:37
11157-1,11157,50199,The desk lamp I ordered stopped working after 5 days of normal use.,True,2025-08-13T23:30:56
11157-2,11157,910,"I understand the frustration, let's get this sorted out.",True,2025-08-14T00:36:56
11157-3,11157,50199,Can I get a replacement or refund?,True,2025-08-14T05:19:56
11157-4,11157,910,"I've resolved this on our end, please let us know if you need anything else.",True,2025-08-14T06:55:56
11157-5,11157,50199,"OK thank you, that answers my question.",True,2025-08-14T07:34:56
11158-1,11158,52971,I ordered the graphic t-shirt but received a completely different item.,True,2025-08-18T17:26:38
11158-2,11158,900,"Thanks for the details, give me a moment to check on this.",True,2025-08-18T19:09:38
11158-3,11158,52971,Should I send this one back first?,True,2025-08-18T19:23:38
11158-4,11158,900,"Thanks for the details, give me a moment to check on this.",True,2025-08-18T20:12:38
11158-5,11158,52971,"OK, still waiting to hear back.",True,2025-08-18T22:14:38
11158-6,11158,900,"I've resolved this on our end, please let us know if you need anything else.",True,2025-08-18T23:53:38
11158-7,11158,52971,"Great, appreciate the quick resolution.",True,2025-08-19T00:11:38
11159-1,11159,50333,"My card keeps getting declined when I try to check out, even though there are funds available.",True,2025-08-22T19:25:16
11159-2,11159,913,"I understand the frustration, let's get this sorted out.",True,2025-08-22T19:45:16
11159-3,11159,50333,"Actually, sorry, let me explain the real issue. What's the process to send back an item I ordered? It doesn't fit.",True,2025-08-22T20:35:16
